id_process;status;status_date;hashtags;id;url;title;description;upload_date;channel;duration;view_count;like_count;format;width;height;resolution;tbr;abr;acodec;vbr;fps;vcodec;container;filesize;filesize_approx;protocol;extractor;track;artist;genre;album;album_type;album_artist
61;Downloaded;20240324; #breakdance;ws8ipOc_2hY;https://www.youtube.com/watch?v=ws8ipOc_2hY;Lil Zoo vs. Victor | Semifinal | Red Bull BC One World Final 2018;"► Click to Subscribe to BC One: http://win.gs/SubtoBCOne

This semifinal was off the hook! Lil Zoo competing against Victor in three powerful rounds 💯

----

Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20180930;Red Bull BC One;343;1144879;;137 - 1920x1080 (1080p);1920;1080;;4104.672;;none;;25;avc1.640028;mp4_dash;175905722;;http_dash_segments;youtube;;;;;;
62;Downloaded;20240324; #breakdance;j_LtCCX-4Yc;https://www.youtube.com/watch?v=j_LtCCX-4Yc;Issei (JP) vs. Luka (BRA) | Top 16 | Red Bull BC One World Final 2018;"► Click to Subscribe to BC One: http://win.gs/SubtoBCOne

Issei wins against Luka in the first battle of the Red Bull BC One in Zurich 2018. 


----

Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20181001;Red Bull BC One;252;197007;;137 - 1920x1080 (1080p);1920;1080;;3002.763;;none;;25;avc1.640028;mp4_dash;94722163;;http_dash_segments;youtube;;;;;;
63;Downloaded;20240324; #breakdance;aPCmlKU9H70;https://www.youtube.com/watch?v=aPCmlKU9H70;Sunni (UK) vs. Luigi (USA) | Top 16 | Red Bull BC One World Final 2018;"Watch Sunni and Luigi face off in the Top 16 of the Red Bull BC One World Final straight out of Zurich, Switzerland. 


Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20180930;Red Bull BC One;263;341441;;137 - 1920x1080 (1080p);1920;1080;;2876.235;;none;;25;avc1.640028;mp4_dash;94527479;;http_dash_segments;youtube;;;;;;
64;Downloaded;20240324; #breakdance;g2M6lxqsIvM;https://www.youtube.com/watch?v=g2M6lxqsIvM;Issei (JP) vs. Dr.Hill (CH) | Top 8 | Red Bull BC One World Final 2018;"Watch Issei and Dr.Hill face off in the Top 8 of the Red Bull BC One World Final straight out of Zurich, Switzerland. 


Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20181001;Red Bull BC One;407;271548;;137 - 1920x1080 (1080p);1920;1080;;3219.237;;none;;25;avc1.640028;mp4_dash;163907459;;http_dash_segments;youtube;;;;;;
65;Downloaded;20240324; #breakdance;l2Sb3KlMn3c;https://www.youtube.com/watch?v=l2Sb3KlMn3c;The Wolfer (AUT) vs. Nori (JP) | Top 16 | Red Bull BC One World Final 2018;"► Click to Subscribe to BC One: http://win.gs/SubtoBCOne

Last Chance Cypher Winner The Wolfer meets Nori - and wins! 

----

Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20181001;Red Bull BC One;290;113972;;137 - 1920x1080 (1080p);1920;1080;;2853.914;;none;;25;avc1.640028;mp4_dash;103383053;;http_dash_segments;youtube;;;;;;
66;Downloaded;20240324; #breakdance;ILuhYlZOqcE;https://www.youtube.com/watch?v=ILuhYlZOqcE;Chey (ES) vs. Uzee Rock (UKR) | Top 16 | Red Bull BC One World Final 2018;"► Click to Subscribe to BC One: http://win.gs/SubtoBCOne

Who's your pick for this round? Chey from Spain versus Uzee Rock from Ukraine getting down! 


----

Red Bull BC One is the biggest one-on-one B-Boy competition in the world. Every year, thousands of dancers across the globe vie for a chance to represent at the World Final. Sixteen B-Boys earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: http://win.gs/2kRNkOY

Twitter: http://win.gs/2levjXa

Instagram: http://win.gs/2lwkUbW";20181001;Red Bull BC One;376;193641;;137 - 1920x1080 (1080p);1920;1080;;2847.647;;none;;25;avc1.640028;mp4_dash;133825193;;http_dash_segments;youtube;;;;;;
67;Downloaded;20240324; #breakdance;pdNP0-pSpTQ;https://www.youtube.com/watch?v=pdNP0-pSpTQ;B-Girl Madmax vs B-Girl Sunny | Top 8 | Red Bull BC One World Final Austria 2020;"Round 1 Battles 💯  Madmax vs Sunny

Missed out on the battles? Wanna re-watch your favorite rounds? Watch the full livestream of Red Bull BC One World Final 2020 🏆 on YouTube 📺 https://win.gs/RedBullBCOne2020_YT 

▶️ Watch all battle clips on Red Bull TV: https://win.gs/2KOS4mh 

---
► Click to Subscribe to BC One: http://win.gs/SubtoBCOne

Red Bull BC One is the biggest one-on-one Breaking competition in the world. Sixteen B-Boys & B-Girls earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.


Facebook: https://win.gs/BC-One-FB
Twitter: https://win.gs/BC-One-Twitter
Instagram: https://win.gs/BC-One-IG

#redbullbcone #worldfinal #redbullbcone2020";20201202;Red Bull BC One;266;18260;;137 - 1920x1080 (1080p);1920;1080;;4150.078;;none;;25;avc1.640028;mp4_dash;137824123;;http_dash_segments;youtube;;;;;;
68;Downloaded;20240324; #breakdance;jmLSoBxxyhc;https://www.youtube.com/watch?v=jmLSoBxxyhc;B-Boy Alkolil vs B-Boy Shigekix | Final | Red Bull BC One World Final Austria 2020;"B-Boy Alkolil vs B-Boy Shigekix 🚀 It's just the FINAL battle 💯 No pressure 😉

Missed out on the battles? Wanna re-watch your favorite rounds? Watch the full livestream of Red Bull BC One World Final 2020 🏆 on YouTube 📺 https://win.gs/RedBullBCOne2020_YT 

▶️ Watch all battle clips on Red Bull TV: http://www.redbull.com/bcone 

---
► Click to Subscribe to BC One: http://win.gs/SubtoBCOne

Red Bull BC One is the biggest one-on-one Breaking competition in the world. Sixteen B-Boys & B-Girls earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: https://win.gs/BC-One-FB

Twitter: https://win.gs/BC-One-Twitter

Instagram: https://win.gs/BC-One-IG

#redbullbcone #worldfinal #redbullbcone2020";20201128;Red Bull BC One;338;255147;;137 - 1920x1080 (1080p);1920;1080;;3902.821;;none;;25;avc1.640028;mp4_dash;164972270;;http_dash_segments;youtube;;;;;;
69;Downloaded;20240324; #breakdance;R6vHm_97eBA;https://www.youtube.com/watch?v=R6vHm_97eBA;B-Girl Kastet vs B-Girl Mess | Top 8 | Red Bull BC One World Final Austria 2020;"Round 1 Battles 💯  Kastet vs Mess

Missed out on the battles? Wanna re-watch your favorite rounds? Watch the full livestream of Red Bull BC One World Final 2020 🏆 on YouTube 📺 https://win.gs/RedBullBCOne2020_YT 

▶️ Watch all battle clips on Red Bull TV: https://win.gs/2KOS4mh 

---
► Click to Subscribe to BC One: http://win.gs/SubtoBCOne

Red Bull BC One is the biggest one-on-one Breaking competition in the world. Sixteen B-Boys & B-Girls earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: https://win.gs/BC-One-FB

Twitter: https://win.gs/BC-One-Twitter

Instagram: https://win.gs/BC-One-IG

#redbullbcone #worldfinal #redbullbcone2020";20201201;Red Bull BC One;275;8392;;137 - 1920x1080 (1080p);1920;1080;;4258.54;;none;;25;avc1.640028;mp4_dash;146451198;;http_dash_segments;youtube;;;;;;
70;Downloaded;20240324; #breakdance;YRdkxsfoo9c;https://www.youtube.com/watch?v=YRdkxsfoo9c;B-Girl Madmax vs B-Girl Jilou | Semifinal | Red Bull BC One World Final Austria 2020;"B-Girl Madmax vs B-Girl Jilou 🚀 SEMIFINALS 💯 Watch the breaking level up ⏫

Missed out on the battles? Wanna re-watch your favorite rounds? Watch the full livestream of Red Bull BC One World Final 2020 🏆 on YouTube 📺 https://win.gs/RedBullBCOne2020_YT 

▶️ Watch all battle clips on Red Bull TV: https://win.gs/2KOS4mh 

---
► Click to Subscribe to BC One: http://win.gs/SubtoBCOne

Red Bull BC One is the biggest one-on-one Breaking competition in the world. Sixteen B-Boys & B-Girls earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: https://win.gs/BC-One-FB

Twitter: https://win.gs/BC-One-Twitter

Instagram: https://win.gs/BC-One-IG

#redbullbcone #worldfinal #redbullbcone2020";20201130;Red Bull BC One;255;17150;;137 - 1920x1080 (1080p);1920;1080;;4210.139;;none;;25;avc1.640028;mp4_dash;134240295;;http_dash_segments;youtube;;;;;;
71;Downloaded;20240324; #breakdance;vWRZ6hdlwYo;https://www.youtube.com/watch?v=vWRZ6hdlwYo;B-Girl Jilou vs B-Girl Sina | Top 8 | Red Bull BC One World Final Austria 2020;"Round 1 Battles 💯  Jilou vs Sina

Missed out on the battles? Wanna re-watch your favorite rounds? Watch the full livestream of Red Bull BC One World Final 2020 🏆 on YouTube 📺 https://win.gs/RedBullBCOne2020_YT 

▶️ Watch all battle clips on Red Bull TV: https://win.gs/2KOS4mh 

---
► Click to Subscribe to BC One: http://win.gs/SubtoBCOne

Red Bull BC One is the biggest one-on-one Breaking competition in the world. Sixteen B-Boys & B-Girls earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: https://win.gs/BC-One-FB

Twitter: https://win.gs/BC-One-Twitter

Instagram: https://win.gs/BC-One-IG

#redbullbcone #worldfinal #redbullbcone2020";20201201;Red Bull BC One;291;10894;;137 - 1920x1080 (1080p);1920;1080;;4265.348;;none;;25;avc1.640028;mp4_dash;154896133;;http_dash_segments;youtube;;;;;;
72;Downloaded;20240324; #breakdance;J8DNK2qLe-s;https://www.youtube.com/watch?v=J8DNK2qLe-s;B-Boy Killa Kolya vs B-Boy Vero | Top 8 | Red Bull BC One World Final Austria 2020;"Round 1 Battles 💯 Killa Kolya vs Vero

Missed out on the battles? Wanna re-watch your favorite rounds? Watch the full livestream of Red Bull BC One World Final 2020 🏆 on YouTube 📺 https://win.gs/RedBullBCOne2020_YT 

▶️ Watch all battle clips on Red Bull TV: http://www.redbull.com/bcone 

---
► Click to Subscribe to BC One: http://win.gs/SubtoBCOne

Red Bull BC One is the biggest one-on-one Breaking competition in the world. Sixteen B-Boys & B-Girls earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: https://win.gs/BC-One-FB

Twitter: https://win.gs/BC-One-Twitter

Instagram: https://win.gs/BC-One-IG

#redbullbcone #worldfinal #redbullbcone2020";20201128;Red Bull BC One;274;56760;;137 - 1920x1080 (1080p);1920;1080;;3966.226;;none;;25;avc1.640028;mp4_dash;135843272;;http_dash_segments;youtube;;;;;;
73;Downloaded;20240324; #breakdance;ne_w_zaNOLs;https://www.youtube.com/watch?v=ne_w_zaNOLs;B-Girl Kastet vs B-Girl Madmax | Final | Red Bull BC One World Final Austria 2020;"B-Girl Kastet vs B-Girl Madmax 🚀 The FINAL battle 💪 Top-tier breaking guaranteed 💯

Missed out on the battles? Wanna re-watch your favorite rounds? Watch the full livestream of Red Bull BC One World Final 2020 🏆 on YouTube 📺 https://win.gs/RedBullBCOne2020_YT 

▶️ Watch all battle clips on Red Bull TV: http://www.redbull.com/bcone 

---
► Click to Subscribe to BC One: http://win.gs/SubtoBCOne

Red Bull BC One is the biggest one-on-one Breaking competition in the world. Sixteen B-Boys & B-Girls earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: https://win.gs/BC-One-FB

Twitter: https://win.gs/BC-One-Twitter

Instagram: https://win.gs/BC-One-IG

#redbullbcone #worldfinal #redbullbcone2020";20201128;Red Bull BC One;301;34851;;137 - 1920x1080 (1080p);1920;1080;;4263.109;;none;;25;avc1.640028;mp4_dash;160271595;;http_dash_segments;youtube;;;;;;
74;Downloaded;20240324; #breakdance;x3uelTisF6g;https://www.youtube.com/watch?v=x3uelTisF6g;B-Boy Shigekix vs B-Boy Kid Karam | Top 8 | Red Bull BC One World Final Austria 2020;"Round 1 Battles 💯  Shigekix vs Kid Karam

Missed out on the battles? Wanna re-watch your favorite rounds? Watch the full livestream of Red Bull BC One World Final 2020 🏆 on YouTube 📺 https://win.gs/RedBullBCOne2020_YT 

▶️ Watch all battle clips on Red Bull TV: http://www.redbull.com/bcone 

---
► Click to Subscribe to BC One: http://win.gs/SubtoBCOne

Red Bull BC One is the biggest one-on-one Breaking competition in the world. Sixteen B-Boys & B-Girls earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: https://win.gs/BC-One-FB

Twitter: https://win.gs/BC-One-Twitter

Instagram: https://win.gs/BC-One-IG

#redbullbcone #worldfinal #redbullbcone2020";20201129;Red Bull BC One;287;96855;;137 - 1920x1080 (1080p);1920;1080;;4045.073;;none;;25;avc1.640028;mp4_dash;144874306;;http_dash_segments;youtube;;;;;;
75;Downloaded;20240324; #breakdance;TsucYFPm6Q8;https://www.youtube.com/watch?v=TsucYFPm6Q8;B-Boy Lil Zoo vs B-Boy Philip | Top 8 | Red Bull BC One World Final Austria 2020;"Round 1 Battles 💯 Lil Zoo vs Philip

Missed out on the battles? Wanna re-watch your favorite rounds? Watch the full livestream of Red Bull BC One World Final 2020 🏆 on YouTube 📺 https://win.gs/RedBullBCOne2020_YT 

▶️ Watch all battle clips on Red Bull TV: http://www.redbull.com/bcone 

---
► Click to Subscribe to BC One: http://win.gs/SubtoBCOne

Red Bull BC One is the biggest one-on-one Breaking competition in the world. Sixteen B-Boys & B-Girls earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: https://win.gs/BC-One-FB

Twitter: https://win.gs/BC-One-Twitter

Instagram: https://win.gs/BC-One-IG

#redbullbcone #worldfinal #redbullbcone2020";20201129;Red Bull BC One;225;62745;;137 - 1920x1080 (1080p);1920;1080;;3962.638;;none;;25;avc1.640028;mp4_dash;111132188;;http_dash_segments;youtube;;;;;;
76;Downloaded;20240324; #breakdance;zvWiTWT3T2M;https://www.youtube.com/watch?v=zvWiTWT3T2M;B-Boy Lil Zoo vs B-Boy Alkolil | Semifinal | Red Bull BC One World Final Austria 2020;"B-Boy Lil Zoo vs B-Boy Alkolil 🚀 SEMIFINAL battle 💯 No holding back now 💪

Missed out on the battles? Wanna re-watch your favorite rounds? Watch the full livestream of Red Bull BC One World Final 2020 🏆 on YouTube 📺 https://win.gs/RedBullBCOne2020_YT 

▶️ Watch all battle clips on Red Bull TV: https://win.gs/36g3h7E 

---
► Click to Subscribe to BC One: http://win.gs/SubtoBCOne

Red Bull BC One is the biggest one-on-one Breaking competition in the world. Sixteen B-Boys & B-Girls earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: https://win.gs/BC-One-FB

Twitter: https://win.gs/BC-One-Twitter

Instagram: https://win.gs/BC-One-IG

#redbullbcone #worldfinal #redbullbcone2020";20201129;Red Bull BC One;240;112678;;137 - 1920x1080 (1080p);1920;1080;;3958.241;;none;;25;avc1.640028;mp4_dash;118470154;;http_dash_segments;youtube;;;;;;
77;Downloaded;20240324; #breakdance;Pan5R6HxlgI;https://www.youtube.com/watch?v=Pan5R6HxlgI;B-Boy Shigekix vs B-Boy Vero | Semifinal |Red Bull BC One World Final Austria 2020;"B-Boy Shigekix vs B-Boy Vero 🚀 Incredible energy ⚡in this SEMIFINAL round 💯

Missed out on the battles? Wanna re-watch your favorite rounds? Watch the full livestream of Red Bull BC One World Final 2020 🏆 on YouTube 📺 https://win.gs/RedBullBCOne2020_YT 

▶️ Watch all battle clips on Red Bull TV: http://www.redbull.com/bcone 

---
► Click to Subscribe to BC One: http://win.gs/SubtoBCOne

Red Bull BC One is the biggest one-on-one Breaking competition in the world. Sixteen B-Boys & B-Girls earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: https://win.gs/BC-One-FB

Twitter: https://win.gs/BC-One-Twitter

Instagram: https://win.gs/BC-One-IG

#redbullbcone #worldfinal #redbullbcone2020";20201129;Red Bull BC One;274;118511;;137 - 1920x1080 (1080p);1920;1080;;4292.103;;none;;25;avc1.640028;mp4_dash;146704106;;http_dash_segments;youtube;;;;;;
78;Downloaded;20240324; #breakdance;f4PNzVPs5aY;https://www.youtube.com/watch?v=f4PNzVPs5aY;B-Boy Alkolil vs B-Boy Pac Pac | Top 8 | Red Bull BC One World Final Austria 2020;"Round 1 Battles 💯 Alkolil vs Pac Pac

Missed out on the battles? Wanna re-watch your favorite rounds? Watch the full livestream of Red Bull BC One World Final 2020 🏆 on YouTube 📺 https://win.gs/RedBullBCOne2020_YT 

▶️ Watch all battle clips on Red Bull TV: http://www.redbull.com/bcone 

---
► Click to Subscribe to BC One: http://win.gs/SubtoBCOne

Red Bull BC One is the biggest one-on-one Breaking competition in the world. Sixteen B-Boys & B-Girls earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: https://win.gs/BC-One-FB

Twitter: https://win.gs/BC-One-Twitter

Instagram: https://win.gs/BC-One-IG

#redbullbcone #worldfinal #redbullbcone2020";20201129;Red Bull BC One;243;117739;;137 - 1920x1080 (1080p);1920;1080;;3945.077;;none;;25;avc1.640028;mp4_dash;119772556;;http_dash_segments;youtube;;;;;;
79;Downloaded;20240324; #breakdance;qrmkQKLEcAw;https://www.youtube.com/watch?v=qrmkQKLEcAw;B-Girl Ayane vs B-Girl Kami | Top 8 | Red Bull BC One World Final Austria 2020;"Round 1 Battles 💯 Ayane vs Kami

Missed out on the battles? Wanna re-watch your favorite rounds? Watch the full livestream of Red Bull BC One World Final 2020 🏆 on YouTube 📺 https://win.gs/RedBullBCOne2020_YT 

▶️ Watch all battle clips on Red Bull TV: http://www.redbull.com/bcone 

---
► Click to Subscribe to BC One: http://win.gs/SubtoBCOne

Red Bull BC One is the biggest one-on-one Breaking competition in the world. Sixteen B-Boys & B-Girls earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: https://win.gs/BC-One-FB

Twitter: https://win.gs/BC-One-Twitter

Instagram: https://win.gs/BC-One-IG

#redbullbcone #worldfinal #redbullbcone2020";20201130;Red Bull BC One;339;20186;;137 - 1920x1080 (1080p);1920;1080;;4191.367;;none;;25;avc1.640028;mp4_dash;177693038;;http_dash_segments;youtube;;;;;;
80;Downloaded;20240324; #breakdance;vgs2VXp78bc;https://www.youtube.com/watch?v=vgs2VXp78bc;B-Girl Kastet vs B-Girl Ayane | Semifinal |Red Bull BC One World Final Austria 2020;"B-Girl Kastet vs B-Girl Ayane 🚀 What a SEMIFINAL round!

Missed out on the battles? Wanna re-watch your favorite rounds? Watch the full livestream of Red Bull BC One World Final 2020 🏆 on YouTube 📺 https://win.gs/RedBullBCOne2020_YT 

▶️ Watch all battle clips on Red Bull TV: http://www.redbull.com/bcone 

---
► Click to Subscribe to BC One: http://win.gs/SubtoBCOne

Red Bull BC One is the biggest one-on-one Breaking competition in the world. Sixteen B-Boys & B-Girls earn the right to enter into an all-out battle on the Red Bull BC One stage, but only one will be crowned the champion.

Facebook: https://win.gs/BC-One-FB

Twitter: https://win.gs/BC-One-Twitter

Instagram: https://win.gs/BC-One-IG

#redbullbcone #worldfinal #redbullbcone2020";20201130;Red Bull BC One;296;15588;;137 - 1920x1080 (1080p);1920;1080;;4247.791;;none;;25;avc1.640028;mp4_dash;156934665;;http_dash_segments;youtube;;;;;;
